  9200.00    92.00  1  1  1
  9200.00    92.00  2  1  1
  9200.00    92.00  3  1  1
  9200.00    92.00  4  1  1
  9200.00    92.00  5  1  1
  9200.00    92.00  6  1  1
  9200.00    92.00  7  1  1
  9200.00    92.00  8  1  1
  9200.00    92.00  9  1  1
  2400.00    23.00 10  1  1
  1015.00     2.00 11  1  1
  1213.50     3.00 12  1  1
  1991.50    13.00 13  1  1
  2541.50    14.00 14  1  1
  3046.00    13.00 15  1  1
  3690.00    19.00 16  1  1
  5089.50    27.00 17  1  1
  6732.50    47.00 18  1  1
  8930.50    86.00 19  1  1
  9200.00    92.00 20  1  1
  9200.00    92.00 21  1  1
  9191.00    92.00 22  1  1
  9138.50    91.00 23  1  1
  8620.00    80.00 24  1  1
  6978.00    62.00 25  1  1
  6683.00    59.00 26  1  1
  6537.50    59.00 27  1  1
  6747.00    64.00 28  1  1
  7214.50    69.00 29  1  1
  7295.00    69.00 30  1  1
  6507.00    57.00 31  1  1
  2467.00    10.00 32  1  1
   296.50     0.00 33  1  1
  1305.50     0.00 34  1  1
   544.00     0.00 35  1  1
  9200.00    92.00 36  1  1
  3311.00     0.00 37  1  1
  7846.00    61.00 38  1  1
  9144.50    90.00 39  1  1
  9200.00    92.00 40  1  1
  9200.00    92.00 41  1  1
  9200.00    92.00 42  1  1
  8870.50    84.00 43  1  1
  6796.50    56.00 44  1  1
  2423.50    12.00 45  1  1
  1252.50     8.00 46  1  1
   308.50     0.00 47  1  1
   238.50     0.00 48  1  1
   385.50     0.00 49  1  1
   235.50     0.00 50  1  1
  9200.00    92.00 51  1  1
  9200.00    92.00 52  1  1
  9200.00    92.00 53  1  1
  9200.00    92.00 54  1  1
  9200.00    92.00 55  1  1
  9200.00    92.00 56  1  1
  9200.00    92.00 57  1  1
  9200.00    92.00 58  1  1
  9200.00    92.00 59  1  1
  9200.00    92.00 60  1  1
  9200.00    92.00 61  1  1
  9200.00    92.00 62  1  1
  9200.00    92.00 63  1  1
  9200.00    92.00 64  1  1
  9200.00    92.00 65  1  1
  9200.00    92.00 66  1  1
  9200.00    92.00 67  1  1
  9200.00    92.00 68  1  1
  9200.00    92.00 69  1  1
  9200.00    92.00 70  1  1
  9200.00    92.00 71  1  1
  9200.00    92.00 72  1  1
  3823.00     0.00 73  1  1
  3815.50    23.00 74  1  1
  2751.50    23.00 75  1  1
  2067.50    16.00 76  1  1
  1622.00    13.00 77  1  1
  1045.00     4.00 78  1  1
   384.00     0.00 79  1  1
   377.50     0.00 80  1  1
   206.50     0.00 81  1  1
   247.50     1.00 82  1  1
   250.00     1.00 83  1  1
   330.50     1.00 84  1  1
   331.50     1.00 85  1  1
   286.50     1.00 86  1  1
   611.00     1.00 87  1  1
   911.50     1.00 88  1  1
  1500.00     1.00 89  1  1
  8078.50    76.00 90  1  1
  9200.00    92.00  1  2  1
  9200.00    92.00  2  2  1
  9200.00    92.00  3  2  1
  9200.00    92.00  4  2  1
  9200.00    92.00  5  2  1
  9200.00    92.00  6  2  1
  9200.00    92.00  7  2  1
  9200.00    92.00  8  2  1
  9200.00    92.00  9  2  1
  1807.50     3.00 10  2  1
  2173.00    15.00 11  2  1
  2172.00    13.00 12  2  1
  2953.50    17.00 13  2  1
  9200.00    92.00 14  2  1
  9200.00    92.00 15  2  1
  9200.00    92.00 16  2  1
  4433.50    20.00 17  2  1
  6449.50    45.00 18  2  1
