 15300.00   153.00  1  1  1
 15300.00   153.00  2  1  1
 15300.00   153.00  3  1  1
 15300.00   153.00  4  1  1
 15300.00   153.00  5  1  1
 15300.00   153.00  6  1  1
 15300.00   153.00  7  1  1
 15300.00   153.00  8  1  1
 15300.00   153.00  9  1  1
  5702.00    39.00 10  1  1
  6875.50    57.00 11  1  1
  7257.00    62.00 12  1  1
  8085.00    74.00 13  1  1
  8632.50    75.00 14  1  1
  9146.00    74.00 15  1  1
  9790.00    80.00 16  1  1
 11189.50    88.00 17  1  1
 12823.00   108.00 18  1  1
 15030.50   147.00 19  1  1
 15300.00   153.00 20  1  1
 15300.00   153.00 21  1  1
 15291.00   153.00 22  1  1
 15238.50   152.00 23  1  1
 14720.00   141.00 24  1  1
 13078.00   123.00 25  1  1
 12783.00   120.00 26  1  1
 12637.50   120.00 27  1  1
 12847.00   125.00 28  1  1
 13314.50   130.00 29  1  1
 13395.00   130.00 30  1  1
 11784.00   105.00 31  1  1
  6464.00    44.00 32  1  1
  3730.50    29.00 33  1  1
  4580.00    17.00 34  1  1
  3605.50    11.00 35  1  1
 15300.00   153.00 36  1  1
  5672.00     0.00 37  1  1
 13918.50   121.00 38  1  1
 15244.50   151.00 39  1  1
 15300.00   153.00 40  1  1
 15300.00   153.00 41  1  1
 15300.00   153.00 42  1  1
 14970.50   145.00 43  1  1
 11659.00    85.00 44  1  1
  5388.50    13.00 45  1  1
  3980.50    16.00 46  1  1
  2195.00     0.00 47  1  1
  1128.50     0.00 48  1  1
   969.50     0.00 49  1  1
   408.00     0.00 50  1  1
 15300.00   153.00 51  1  1
 15300.00   153.00 52  1  1
 15300.00   153.00 53  1  1
 15300.00   153.00 54  1  1
 15300.00   153.00 55  1  1
 15300.00   153.00 56  1  1
 15300.00   153.00 57  1  1
 15300.00   153.00 58  1  1
 15300.00   153.00 59  1  1
 15300.00   153.00 60  1  1
 15300.00   153.00 61  1  1
 15300.00   153.00 62  1  1
 15300.00   153.00 63  1  1
 15300.00   153.00 64  1  1
 15300.00   153.00 65  1  1
 15300.00   153.00 66  1  1
 15300.00   153.00 67  1  1
 15300.00   153.00 68  1  1
 15300.00   153.00 69  1  1
 15300.00   153.00 70  1  1
 15300.00   153.00 71  1  1
 15300.00   153.00 72  1  1
  8108.50    25.00 73  1  1
  9915.50    84.00 74  1  1
  8851.50    84.00 75  1  1
  8167.50    77.00 76  1  1
  7722.00    74.00 77  1  1
  6598.00    50.00 78  1  1
  3746.00    17.00 79  1  1
  3251.50    12.00 80  1  1
  2743.50    14.00 81  1  1
  2811.50    17.00 82  1  1
  3446.00    24.00 83  1  1
  3758.50    20.00 84  1  1
  3453.00    18.00 85  1  1
  3034.50    19.00 86  1  1
  2873.50    18.00 87  1  1
  3633.00    16.00 88  1  1
  4310.50    17.00 89  1  1
 13873.50   128.00 90  1  1
 15300.00   153.00  1  2  1
 15300.00   153.00  2  2  1
 15300.00   153.00  3  2  1
 15300.00   153.00  4  2  1
 15300.00   153.00  5  2  1
 15300.00   153.00  6  2  1
 15300.00   153.00  7  2  1
 15300.00   153.00  8  2  1
 15300.00   153.00  9  2  1
  7428.00    49.00 10  2  1
  8273.00    76.00 11  2  1
  8272.00    74.00 12  2  1
  9035.00    78.00 13  2  1
 15300.00   153.00 14  2  1
 15300.00   153.00 15  2  1
 15300.00   153.00 16  2  1
 10094.50    63.00 17  2  1
 12549.50   106.00 18  2  1
 15053.00   146.00 19  2  1
 15271.50   152.00 20  2  1
 15224.00   152.00 21  2  1
 15291.00   153.00 22  2  1
 15151.00   149.00 23  2  1
 14106.50   131.00 24  2  1
 12878.50   117.00 25  2  1
 12375.00   118.00 26  2  1
 11945.00   115.00 27  2  1
 12040.50   114.00 28  2  1
 11487.00   111.00 29  2  1
 10688.50    90.00 30  2  1
  7896.50    55.00 31  2  1
  2770.50    18.00 32  2  1
  2989.50    16.00 33  2  1
 15300.00   153.00 34  2  1
  6893.00    44.00 35  2  1
 15300.00   153.00 36  2  1
  5562.00     1.00 37  2  1
  3185.50     1.00 38  2  1
 14092.50   129.00 39  2  1
 15289.50   153.00 40  2  1
 15028.50   148.00 41  2  1
 14728.50   141.00 42  2  1
 13843.50   118.00 43  2  1
  6581.50    19.00 44  2  1
  2544.50     0.00 45  2  1
  1868.00     0.00 46  2  1
  1386.50     0.00 47  2  1
   724.00     0.00 48  2  1
   284.50     0.00 49  2  1
   286.00     0.00 50  2  1
 15300.00   153.00 51  2  1
 15300.00   153.00 52  2  1
 15300.00   153.00 53  2  1
 15300.00   153.00 54  2  1
 15300.00   153.00 55  2  1
 15300.00   153.00 56  2  1
 15300.00   153.00 57  2  1
 15300.00   153.00 58  2  1
 15300.00   153.00 59  2  1
 15300.00   153.00 60  2  1
 15300.00   153.00 61  2  1
 15300.00   153.00 62  2  1
 15300.00   153.00 63  2  1
 15300.00   153.00 64  2  1
 15300.00   153.00 65  2  1
 15300.00   153.00 66  2  1
 15300.00   153.00 67  2  1
 15300.00   153.00 68  2  1
 15300.00   153.00 69  2  1
 15300.00   153.00 70  2  1
 15300.00   153.00 71  2  1
  9327.00    67.00 72  2  1
  8744.00    79.00 73  2  1
  7526.50    71.00 74  2  1
  6073.50    52.00 75  2  1
  5248.50    45.00 76  2  1
  4679.00    37.00 77  2  1
  2848.00     7.00 78  2  1
  2529.00     1.00 79  2  1
  2590.00     2.00 80  2  1
  3562.50    28.00 81  2  1
  7890.00    73.00 82  2  1
  2661.50     8.00 83  2  1
  4410.00    14.00 84  2  1
  3108.50    16.00 85  2  1
 15300.00   153.00 86  2  1
 15300.00   153.00 87  2  1
 15300.00   153.00 88  2  1
  5974.50    39.00 89  2  1
 15300.00   153.00 90  2  1
 15300.00   153.00  1  3  1
 15300.00   153.00  2  3  1
 15300.00   153.00  3  3  1
 15300.00   153.00  4  3  1
 15300.00   153.00  5  3  1
 15300.00   153.00  6  3  1
 15300.00   153.00  7  3  1
 15300.00   153.00  8  3  1
  4107.00    16.00  9  3  1
  8098.50    48.00 10  3  1
  9456.50    81.00 11  3  1
  8369.00    63.00 12  3  1
 15300.00   153.00 13  3  1
 15300.00   153.00 14  3  1
 15300.00   153.00 15  3  1
 15300.00   153.00 16  3  1
 15300.00   153.00 17  3  1
 11542.50    95.00 18  3  1
 13980.50   124.00 19  3  1
 14416.00   137.00 20  3  1
 14355.00   138.00 21  3  1
 15017.50   146.00 22  3  1
 15143.50   149.00 23  3  1
 13809.00   125.00 24  3  1
 12281.00   117.00 25  3  1
 11667.50   114.00 26  3  1
 11354.00   109.00 27  3  1
 11092.00   107.00 28  3  1
  8811.50    72.00 29  3  1
  5678.50    44.00 30  3  1
  3340.00    28.00 31  3  1
  2414.00    16.00 32  3  1
  2089.50    11.00 33  3  1
  1429.00     1.00 34  3  1
 15300.00   153.00 35  3  1
 15300.00   153.00 36  3  1
 15300.00   153.00 37  3  1
 15300.00   153.00 38  3  1
 12640.00   103.00 39  3  1
